Fixed cost,Gross revenue,Location number,Month,Number of products,Owned,Profit,Rental cost,State,Variable cost
10572767.79,48958214.02,33,1,4552,False,10660649.630000003,287920.0,GA,27436876.6
9519560.82,48934741.86,33,2,4552,False,11212340.7,287920.0,GA,27914920.34
12118545.64,55587805.61,33,3,4552,False,11786676.099999998,287920.0,GA,31394663.87
9170797.62,45724056.86,33,4,4552,False,11158480.96,287920.0,GA,25106858.28
8885199.04,46100355.29,33,5,4552,False,11740915.170000002,287920.0,GA,25186321.08
11570270.77,49897124.2,33,6,4552,False,11169320.820000008,287920.0,GA,26869612.61
9547847.77,47382673.75,33,7,4552,False,12842198.520000003,287920.0,GA,24704707.46
10399049.99,50567474.32,33,8,4552,False,11463507.829999998,287920.0,GA,28416996.5
11468540.47,61232569.03,33,9,4552,False,15584099.79,287920.0,GA,33892008.77
8872886.48,46204994.98,33,10,4552,False,11738023.350000001,287920.0,GA,25306165.15
9485849.43,46606529.16,33,11,4552,False,10568421.969999995,287920.0,GA,26264337.76
11561150.82,55560288.75,33,12,4552,False,12056225.54,287920.0,GA,31654992.39
5512112.03,19701502.9,34,1,4623,False,4504221.539999997,195940.0,CA,9489229.33
5189179.03,30636978.36,34,2,4623,False,10870963.369999997,195940.0,CA,14380895.96
6285621.22,27364076.91,34,3,4623,False,7612424.630000001,195940.0,CA,13270091.06
4880078.34,33315713.02,34,4,4623,False,12517384.03,195940.0,CA,15722310.65
5566403.15,31653141.3,34,5,4623,False,12444944.249999998,195940.0,CA,13445853.9
6286684.78,35871155.49,34,6,4623,False,14231333.620000001,195940.0,CA,15157197.09
4677604.18,21486029.01,34,7,4623,False,6654840.6000000015,195940.0,CA,9957644.23
4505989.56,34047305.17,34,8,4623,False,13889493.730000002,195940.0,CA,15455881.88
6416597.53,28076785.3,34,9,4623,False,7649776.68,195940.0,CA,13814471.09
4838991.43,27765987.98,34,10,4623,False,9370228.96,195940.0,CA,13360827.59
5555892.58,23930656.07,34,11,4623,False,7487500.210000003,195940.0,CA,10691323.28
7298423.11,34174374.75,34,12,4623,False,9772274.84,195940.0,CA,16907736.8
5089637.37,24887185.08,35,1,4534,False,7393140.669999998,170840.0,TX,12233567.04
5165915.44,29167108.75,35,2,4534,False,9546685.669999998,170840.0,TX,14283667.64
5803684.66,28546286.45,35,3,4534,False,9057491.879999999,170840.0,TX,13514269.91
4192467.63,20696867.79,35,4,4534,False,6700281.75,170840.0,TX,9633278.41
4354698.98,23563108.55,35,5,4534,False,7661165.77,170840.0,TX,11376403.8
5797263.41,23731352.61,35,6,4534,False,6289541.75,170840.0,TX,11473707.45
4395428.11,21931934.84,35,7,4534,False,6613919.960000001,170840.0,TX,10751746.77
4582562.3,21175463.39,35,8,4534,False,5692598.27,170840.0,TX,10729462.82
5262112.18,25117543.97,35,9,4534,False,7011806.979999999,170840.0,TX,12672784.81
4556335.34,22974245.69,35,10,4534,False,6924233.630000001,170840.0,TX,11322836.72
4426857.73,23183230.88,35,11,4534,False,6843746.919999998,170840.0,TX,11741786.23
5320955.72,25488013.82,35,12,4534,False,7182306.660000002,170840.0,TX,12813911.44
3882546.3,14333282.32,36,1,4436,False,3143651.71,110060.0,TX,7197024.31
3506118.28,14455482.13,36,2,4436,False,3319363.8800000018,110060.0,TX,7519939.97
3878618.74,20809958.89,36,3,4436,False,6577622.569999998,110060.0,TX,10243657.58
3116973.75,19606727.83,36,4,4436,False,6468471.609999998,110060.0,TX,9911222.47
3234217.4,18478765.27,36,5,4436,False,6340352.85,110060.0,TX,8794135.02
4702262.53,21351967.47,36,6,4436,False,5681720.379999997,110060.0,TX,10857924.56
3692495.15,12943760.1,36,7,4436,False,2646021.839999999,110060.0,TX,6495183.11
3841421.66,13652628.87,36,8,4436,False,2957674.8099999987,110060.0,TX,6743472.4
4001578.91,17998088.16,36,9,4436,False,4850088.3100000005,110060.0,TX,9036360.94
3151515.3,15793375.48,36,10,4436,False,4520975.68,110060.0,TX,8010824.5
3452783.6,10621529.93,36,11,4436,False,1594442.6900000004,110060.0,TX,5464243.64
4784514.47,20462070.23,36,12,4436,False,4402394.780000001,110060.0,TX,11165100.98
6941817.88,38194415.58,37,1,4498,False,10166457.89,216010.0,GA,20870129.81
7485499.4,37222577.32,37,2,4498,False,8480313.510000002,216010.0,GA,21040754.41
8981880.72,37164943.02,37,3,4498,False,7082476.270000003,216010.0,GA,20884576.03
6530437.71,39145653.05,37,4,4498,False,10551560.339999996,216010.0,GA,21847645.0
7728245.82,24355491.29,37,5,4498,False,3087022.6499999985,216010.0,GA,13324212.82
7609691.99,24097637.56,37,6,4498,False,2312683.589999998,216010.0,GA,13959251.98
6891856.13,23622549.99,37,7,4498,False,3924387.5999999996,216010.0,GA,12590296.26
6546227.61,30657455.02,37,8,4498,False,8082635.83,216010.0,GA,15812581.58
8101761.03,33419054.32,37,9,4498,False,7946762.52,216010.0,GA,17154520.77
6349517.33,30390420.35,37,10,4498,False,7469026.930000003,216010.0,GA,16355866.09
6854061.55,23464330.87,37,11,4498,False,3788823.3100000005,216010.0,GA,12605436.01
8283308.23,32254829.73,37,12,4498,False,6282819.300000001,216010.0,GA,17472692.2
5471925.04,18175481.54,38,1,4336,False,1006410.0299999993,50470.0,IL,11646676.47
5953867.35,16510418.73,38,2,4336,False,-196781.30999999866,50470.0,IL,10702862.69
5641643.5,21798807.1,38,3,4336,False,3363317.3900000006,50470.0,IL,12743376.21
5667583.57,19238617.71,38,4,4336,False,1737737.210000001,50470.0,IL,11782826.93
4442999.64,17624307.57,38,5,4336,False,2624702.42,50470.0,IL,10506135.51
6473917.72,27788029.53,38,6,4336,False,5449103.010000002,50470.0,IL,15814538.8
5259655.77,21997795.48,38,7,4336,False,3836455.7700000014,50470.0,IL,12851213.94
4550265.18,19388103.85,38,8,4336,False,2542212.950000001,50470.0,IL,12245155.72
6151355.59,27201364.2,38,9,4336,False,4326129.77,50470.0,IL,16673408.84
5374473.13,21351631.66,38,10,4336,False,2992635.9000000004,50470.0,IL,12934052.63
4573927.35,20864402.18,38,11,4336,False,4013256.91,50470.0,IL,12226747.92
5992548.01,22039900.35,38,12,4336,False,1830789.0900000017,50470.0,IL,14166093.25
5661144.5,28974803.65,40,1,4605,False,8826043.849999998,126280.0,TX,14361335.3
5634296.11,31034995.79,40,2,4605,False,10400758.94,126280.0,TX,14873660.74
6578848.91,36193901.24,40,3,4605,False,12394982.64,126280.0,TX,17093789.69
4869639.34,29983973.96,40,4,4605,False,10284820.14,126280.0,TX,14703234.48
4582731.73,28851857.67,40,5,4605,False,10133940.490000002,126280.0,TX,14008905.45
5692160.95,31289011.21,40,6,4605,False,10663793.290000001,126280.0,TX,14806776.97
4957721.54,23605054.97,40,7,4605,False,7384752.609999999,126280.0,TX,11136300.82
5350389.71,26578525.93,40,8,4605,False,9197598.639999999,126280.0,TX,11904257.58
6281507.84,30269649.63,40,9,4605,False,8534712.239999998,126280.0,TX,15327149.55
5337113.87,28108070.49,40,10,4605,False,8744196.399999997,126280.0,TX,13900480.22
5660929.7,27833079.02,40,11,4605,False,8389350.64,126280.0,TX,13656518.68
7169368.9,34371516.29,40,12,4605,False,10167556.68,126280.0,TX,16908310.71
6409615.97,18880947.99,41,1,4308,False,1988964.6999999993,190630.0,NJ,10291737.32
7510934.1,17600268.0,41,2,4308,False,519008.0600000005,190630.0,NJ,9379695.84
6566869.84,28881653.88,41,3,4308,False,6665517.579999998,190630.0,NJ,15458636.46
5860706.07,16482942.86,41,4,4308,False,1304960.9299999997,190630.0,NJ,9126645.86
6255170.23,20770648.83,41,5,4308,False,2926915.9799999986,190630.0,NJ,11397932.62
8275685.51,20790783.08,41,6,4308,False,334770.52999999933,190630.0,NJ,11989697.04
6777207.67,22920806.62,41,7,4308,False,3686974.960000001,190630.0,NJ,12265993.99
6243401.45,17916624.39,41,8,4308,False,761873.7300000004,190630.0,NJ,10720719.21
7441416.75,22484392.15,41,9,4308,False,2471675.039999999,190630.0,NJ,12380670.36
5093947.76,16560520.44,41,10,4308,False,1291341.0099999998,190630.0,NJ,9984601.67
5827269.39,24177371.35,41,11,4308,False,5765673.3100000005,190630.0,NJ,12393798.65
7129656.4,16233331.24,41,12,4308,False,-248636.34999999963,190630.0,NJ,9161681.19
5560477.82,24604932.0,42,1,4477,False,6518508.4,127700.0,CA,12398245.78
4999414.34,23211063.16,42,2,4477,False,5816437.68,127700.0,CA,12267511.14
6187071.45,27499529.59,42,3,4477,False,7584949.690000001,127700.0,CA,13599808.45
4697899.5,22329485.71,42,4,4477,False,6946757.840000002,127700.0,CA,10557128.37
4290613.14,21519412.27,42,5,4477,False,6295667.709999999,127700.0,CA,10805431.42
5435257.57,27118751.72,42,6,4477,False,7646671.009999998,127700.0,CA,13909123.14
5203132.01,21197610.87,42,7,4477,False,4540357.290000001,127700.0,CA,11326421.57
5205693.71,20610747.01,42,8,4477,False,4841770.120000001,127700.0,CA,10435583.18
6709422.78,27716834.01,42,9,4477,False,6924100.040000001,127700.0,CA,13955611.19
6232478.32,23526383.56,42,10,4477,False,4740455.919999998,127700.0,CA,12425749.32
5115015.74,19479733.06,42,11,4477,False,4231515.929999998,127700.0,CA,10005501.39
6213142.54,27953279.8,42,12,4477,False,6748575.550000001,127700.0,CA,14863861.71
11773972.59,64938949.32,43,1,4589,False,17860825.680000007,335830.0,CA,34968321.05
11311135.26,73025379.63,43,2,4589,False,23341033.229999997,335830.0,CA,38037381.14
14264563.62,103390635.7,43,3,4589,False,34788664.97,335830.0,CA,54001577.11
11434450.89,68350158.83,43,4,4589,False,21957056.4,335830.0,CA,34622821.54
11308358.6,74883571.19,43,5,4589,False,23855531.93,335830.0,CA,39383850.66
14335123.42,81381870.65,43,6,4589,False,24816028.71,335830.0,CA,41894888.52
11322589.7,64069196.36,43,7,4589,False,20100023.539999995,335830.0,CA,32310753.12
11881552.56,70178089.58,43,8,4589,False,20873527.989999995,335830.0,CA,37087179.03
14128919.87,80863472.99,43,9,4589,False,23948455.86,335830.0,CA,42450267.26
11284129.72,65062745.76,43,10,4589,False,19778987.490000002,335830.0,CA,33663798.55
11544767.1,66255467.32,43,11,4589,False,19838865.119999997,335830.0,CA,34536005.1
12900295.67,76215511.08,43,12,4589,False,23497831.279999994,335830.0,CA,39481554.13
4555424.42,20358468.5,44,1,4300,False,4339715.35,159200.0,CA,11304128.73
5497442.57,23084971.35,44,2,4300,False,3933241.3500000015,159200.0,CA,13495087.43
4842084.78,30654274.25,44,3,4300,False,7508982.739999998,159200.0,CA,18144006.73
4492833.46,17782179.37,44,4,4300,False,3377621.960000001,159200.0,CA,9752523.95
4835325.2,19622724.06,44,5,4300,False,3580423.1399999987,159200.0,CA,11047775.72
5986507.97,16789106.32,44,6,4300,False,507476.76000000164,159200.0,CA,10135921.59
6285430.55,15050581.84,44,7,4300,False,-103815.15000000037,159200.0,CA,8709766.44
4057684.02,15568814.83,44,8,4300,False,2992781.630000001,159200.0,CA,8359149.18
5610604.9,26260044.36,44,9,4300,False,5174717.290000001,159200.0,CA,15315522.17
4229928.64,20888463.51,44,10,4300,False,4626814.050000001,159200.0,CA,11872520.82
4895690.57,14185530.06,44,11,4300,False,1180754.0099999998,159200.0,CA,7949885.48
6210022.95,28182099.53,44,12,4300,False,6557137.360000001,159200.0,CA,15255739.22
2090042.45,9237895.384,45,1,4498,False,2078816.1439999994,37350.0,GA,5031686.79
2463988.72,10379532.34,45,2,4498,False,2308072.659999999,37350.0,GA,5570120.96
3129158.5,14537719.81,45,3,4498,False,3310178.3600000003,37350.0,GA,8061032.95
3220053.11,12388883.59,45,4,4498,False,2578872.1400000006,37350.0,GA,6552608.34
2905870.43,5656983.339,45,5,4498,False,-256012.19100000057,37350.0,GA,2969775.1
3414940.33,14684648.13,45,6,4498,False,3610810.5200000005,37350.0,GA,7621547.28
2361923.42,6360154.012,45,7,4498,False,248281.90200000023,37350.0,GA,3712598.69
2322386.66,6416136.677,45,8,4498,False,226334.47699999996,37350.0,GA,3830065.54
2994773.28,13666783.55,45,9,4498,False,3184237.2200000016,37350.0,GA,7450423.05
2657919.19,11600527.69,45,10,4498,False,2729254.1500000004,37350.0,GA,6176004.35
3035925.33,11547276.03,45,11,4498,False,2156645.119999999,37350.0,GA,6317355.58
3862174.34,10231116.53,45,12,4498,False,-53184.640000000596,37350.0,GA,6384776.83
6097182.15,22771492.39,47,1,4366,False,4073396.3599999994,169380.0,GA,12431533.88
5662632.49,21821338.55,47,2,4366,False,5081059.58,169380.0,GA,10908266.48
6667775.71,23829083.31,47,3,4366,False,4248022.099999998,169380.0,GA,12743905.5
5115244.82,11645391.13,47,4,4366,False,19571.37000000011,169380.0,GA,6341194.94
5315833.87,13861150.06,47,5,4366,False,1219057.8900000015,169380.0,GA,7156878.3
6245662.77,18328197.68,47,6,4366,False,1494176.7699999996,169380.0,GA,10418978.14
4805865.31,19744272.07,47,7,4366,False,3727044.080000002,169380.0,GA,11041982.68
4704061.72,18486983.49,47,8,4366,False,3675615.5299999993,169380.0,GA,9937926.24
6451379.77,22147992.7,47,9,4366,False,3583981.0,169380.0,GA,11943251.93
4946021.29,14284243.87,47,10,4366,False,1518580.9899999984,169380.0,GA,7650261.59
4860121.41,17125456.74,47,11,4366,False,2769156.8099999987,169380.0,GA,9326798.52
6155356.43,22108243.21,47,12,4366,False,3766736.750000002,169380.0,GA,12016770.03
5203384.88,29986037.53,50,1,4572,False,9139487.670000002,76920.0,CA,15566244.98
4910634.56,24674739.3,50,2,4572,False,7112401.410000002,76920.0,CA,12574783.33
5502738.16,31229161.74,50,3,4572,False,9173037.079999998,76920.0,CA,16476466.5
4416539.08,25931816.71,50,4,4572,False,7400649.9700000025,76920.0,CA,14037707.66
4405240.05,26069210.81,50,5,4572,False,7892057.5299999975,76920.0,CA,13694993.23
6491954.22,34980815.65,50,6,4572,False,9854394.169999998,76920.0,CA,18557547.26
5193846.57,21770838.95,50,7,4572,False,5220388.369999999,76920.0,CA,11279684.01
4431586.81,26766370.5,50,8,4572,False,8568862.250000002,76920.0,CA,13689001.44
5124998.5,26456999.28,50,9,4572,False,7183787.130000001,76920.0,CA,14071293.65
4362536.29,16797616.46,50,10,4572,False,3619999.710000001,76920.0,CA,8738160.46
4108964.04,15435372.19,50,11,4572,False,2147240.8199999984,76920.0,CA,9102247.33
4948731.1,18489797.41,50,12,4572,False,2666216.3600000013,76920.0,CA,10797929.95
7526977.22,40546128.8,52,1,4736,False,12756427.969999999,69300.0,TX,20193423.61
7890638.82,44834169.28,52,2,4736,False,15290164.25,69300.0,TX,21584066.21
7854972.02,52283153.6,52,3,4736,False,17631043.229999997,69300.0,TX,26727838.35
6869757.17,40518616.37,52,4,4736,False,13262581.339999996,69300.0,TX,20316977.86
7248991.45,43152245.01,52,5,4736,False,13061366.969999995,69300.0,TX,22772586.59
8861198.23,48306517.98,52,6,4736,False,15326220.52,69300.0,TX,24049799.23
6874512.26,39121250.51,52,7,4736,False,16921134.8,69300.0,TX,15256303.45
8278017.95,43492514.8,52,8,4736,False,16854941.319999993,69300.0,TX,18290255.53
8205700.8,45872683.75,52,9,4736,False,17786821.060000002,69300.0,TX,19810861.89
7534719.85,41712717.49,52,10,4736,False,14531509.469999999,69300.0,TX,19577188.17
6568998.51,34788965.85,52,11,4736,False,11540952.400000004,69300.0,TX,16609714.94
7721711.13,42248697.38,52,12,4736,False,14656436.649999999,69300.0,TX,19801249.6
18483779.84,89909492.59,53,1,4619,False,26510847.490000002,344840.0,CO,44570025.26
17219814.34,101452008.6,53,2,4619,False,35626068.85999999,344840.0,CO,48261285.4
20756061.43,117845816.7,53,3,4619,False,39132016.31000001,344840.0,CO,57612898.96
17979175.07,80286078.88,53,4,4619,False,20493007.809999995,344840.0,CO,41469056.0
16594357.14,92528925.54,53,5,4619,False,29507585.230000004,344840.0,CO,46082143.17
22279257.08,112116006.6,53,6,4619,False,34632097.94,344840.0,CO,54859811.58
17549673.15,83845366.55,53,7,4619,False,24957430.54,344840.0,CO,40993422.86
18449910.99,100436882.3,53,8,4619,False,33262941.93,344840.0,CO,48379189.38
21296086.72,118458181.3,53,9,4619,False,38421960.21,344840.0,CO,58395294.37
18290017.41,101556891.1,53,10,4619,False,32779499.669999994,344840.0,CO,50142534.02
19747408.66,90760123.51,53,11,4619,False,25067774.02000001,344840.0,CO,45600100.83
23060518.51,111285585.9,53,12,4619,False,32704937.39,344840.0,CO,55175290.0
6288162.96,25353778.68,54,1,4596,False,6383483.819999998,102680.0,CA,12579451.9
5968962.83,27512750.89,54,2,4596,False,7569369.520000003,102680.0,CA,13871738.54
6660897.3,35469594.31,54,3,4596,False,10897590.21,102680.0,CA,17808426.8
6132097.15,29084713.93,54,4,4596,False,9209916.38,102680.0,CA,13640020.4
6502993.99,32774000.8,54,5,4596,False,12970149.280000003,102680.0,CA,13198177.53
6160978.51,28590036.89,54,6,4596,False,8190227.710000003,102680.0,CA,14136150.67
5636310.49,28172483.8,54,7,4596,False,8092898.800000003,102680.0,CA,14340594.51
5247002.26,30992318.45,54,8,4596,False,10369416.629999997,102680.0,CA,15273219.56
5800969.75,29057554.28,54,9,4596,False,8633620.46,102680.0,CA,14520284.07
4895202.95,21195610.09,54,10,4596,False,4898087.390000001,102680.0,CA,11299639.75
6081833.84,22957178.93,54,11,4596,False,4761757.76,102680.0,CA,12010907.33
7681643.94,28392927.73,54,12,4596,False,5692450.289999999,102680.0,CA,14916153.5
4863664.77,18031983.51,55,1,4379,False,3354814.160000002,97570.0,TX,9715934.58
4758810.39,22755698.14,55,2,4379,False,5141708.1899999995,97570.0,TX,12757609.56
5285771.33,17580913.91,55,3,4379,False,3250196.8499999996,97570.0,TX,8947375.73
4324970.08,16262932.08,55,4,4379,False,3730944.24,97570.0,TX,8109447.76
4770503.32,15752263.23,55,5,4379,False,2882216.67,97570.0,TX,8001973.24
5605801.4,23402408.92,55,6,4379,False,6048502.650000004,97570.0,TX,11650534.87
4812214.85,16631183.71,55,7,4379,False,3935785.6500000013,97570.0,TX,7785613.21
5206379.61,21076390.27,55,8,4379,False,5135650.74,97570.0,TX,10636789.92
5846554.39,21013441.11,55,9,4379,False,4290482.18,97570.0,TX,10778834.54
5510386.36,15097303.12,55,10,4379,False,1804989.3999999976,97570.0,TX,7684357.36
5149215.01,19490596.9,55,11,4379,False,3763694.959999999,97570.0,TX,10480116.93
5201417.43,19322608.7,55,12,4379,False,4033135.4000000004,97570.0,TX,9990485.87
6150549.18,30281129.32,56,1,4467,False,7132019.830000002,111720.0,CA,16886840.31
6018253.46,30683851.26,56,2,4467,False,8118728.710000001,111720.0,CA,16435149.09
7885238.51,40964735.88,56,3,4467,False,10287488.780000005,111720.0,CA,22680288.59
7561175.34,30220239.89,56,4,4467,False,5284350.900000002,111720.0,CA,17262993.65
7316008.56,33451981.92,56,5,4467,False,7324554.630000003,111720.0,CA,18699698.73
9020249.56,38812487.81,56,6,4467,False,8433562.09,111720.0,CA,21246956.16
7152993.56,29352220.29,56,7,4467,False,5642001.780000001,111720.0,CA,16445504.95
6973842.7,31028528.57,56,8,4467,False,7744801.470000001,111720.0,CA,16198164.4
7171456.26,29394549.8,56,9,4467,False,6498768.67,111720.0,CA,15612604.87
5605307.49,30323436.3,56,10,4467,False,7886268.760000002,111720.0,CA,16720140.05
5687612.34,26544684.23,56,11,4467,False,6869043.09,111720.0,CA,13876308.8
6689360.63,35257304.81,56,12,4467,False,8562435.610000003,111720.0,CA,19893788.57
3574339.09,8055890.113,57,1,4323,False,-52923.87700000033,140590.0,GA,4393884.9
4076860.2,14456546.7,57,2,4323,False,1348950.2599999998,140590.0,GA,8890146.24
4302793.26,14793203.86,57,3,4323,False,2118128.119999999,140590.0,GA,8231692.48
4579663.51,12451966.57,57,4,4323,False,1034513.6400000006,140590.0,GA,6697199.42
4136719.11,13556669.47,57,5,4323,False,1109049.5900000017,140590.0,GA,8170310.77
5586349.79,18512786.99,57,6,4323,False,2669487.59,140590.0,GA,10116359.61
4542167.79,15184448.2,57,7,4323,False,2121485.87,140590.0,GA,8380204.54
4202655.58,15742291.17,57,8,4323,False,2566457.9700000007,140590.0,GA,8832587.62
5285099.65,22587192.55,57,9,4323,False,4458190.299999999,140590.0,GA,12703312.6
5397591.59,16248318.15,57,10,4323,False,1363703.6500000004,140590.0,GA,9346432.91
4774468.84,14347945.64,57,11,4323,False,1696410.910000001,140590.0,GA,7736475.89
5012730.87,19613708.05,57,12,4323,False,3287483.8100000005,140590.0,GA,11172903.37
6173720.68,28103832.68,58,1,4535,False,6041843.460000001,210260.0,WA,15678008.54
5723630.14,24883438.27,58,2,4535,False,4827154.109999999,210260.0,WA,14122394.02
6763646.87,31841042.14,58,3,4535,False,7161911.539999999,210260.0,WA,17705223.73
5677473.54,24985562.95,58,4,4535,False,5601497.550000001,210260.0,WA,13496331.86
